STATE,SITE_ID,COMMENTS,CONTROL,ORIGIN,TRAP_NUMBER,DATE_TRAP_SAMPLED,NUMBER_S.AGRILI_INDIVIDUALS,NUMBER_T.PLANIPENNISI_INDIVIDUALS,NUMBER_O.AGRILI,NUMBER_OF_S.AGRILI_CLUTCHES,NUMBER_OF_T.PLANIPENNISI_CLUTCHES,NUMBER_OF_ATANYCHOLUS,SAMPLE METHOD,NUMBER OF SAMPLES,POSSIBLE_EAB_PARASITOID_RECOVERED,DATE_SAMPLE_SHIPPED,SAMPLE_SHIPPED_TO,POINT_X,POINT_Y,COMMENTS_LAB,USER_ID,SITE_NAME,NUMBER_S.GALINAE_CLUTCHES
Virginia,"2,796","YSL004: 1 female tet, YSL010: 1 male and 1 female atanycolus, YSL012: 1 male tet, 9 EAB recovered",0,Program,SL-YPT,"6/1/2017, 8:00 PM",0,0,0,0,0,2,Yellow Pan Traps,14,Yes,"7/19/2017, 8:00 PM",Juli Gould,-77.67,38.85,Atanycolus confirmed. Not a T. planipennisi. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Silver Lake,0
New Hampshire,"3,315",,0,,MdwPnd,"6/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/7/2017, 8:00 PM",Juli Gould,-71.41,43.41,,GarnasLaboratory,,0
New Hampshire,"3,317",,0,,KmblPnd,"6/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/7/2017, 8:00 PM",Juli Gould,-71.58,43.08,,GarnasLaboratory,,0
New Hampshire,"3,123",,0,,NrthField,"6/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/7/2017, 8:00 PM",Juli Gould,-71.54,43.42,,GarnasLaboratory,,0
New Hampshire,"3,316",,0,,GoffsTown,"6/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/7/2017, 8:00 PM",Juli Gould,-71.56,43.05,,GarnasLaboratory,,0
Virginia,"2,796",YSL004: 3 t planipennisi YSL008: 1 t planipennisi YSL013: 1 t planipennisi 16 EAB recovered total,0,Program,SL-YPT,"6/8/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"7/19/2017, 8:00 PM",Juli Gould,-77.67,38.85,Not T. planipennisi. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Silver Lake,0
Virginia,"2,796",YSL002: 1 atanycolus YSL005: 1 atanycolus YSL008: 1 T planipennisi YSL010: 3 atanycolus 30 EAB total,0,Program,SL-YPT,"6/15/2017, 8:00 PM",0,0,0,0,0,5,Yellow Pan Traps,15,Yes,"7/19/2017, 8:00 PM",J. Gould,-77.67,38.84,Atanycolus confirmed. Not T. planipennisi. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Silver Lake,0
Virginia,"2,795",YDT008: 1 male spath YDT012: 1 female spath 6 EAB total,0,Program,DT-YPT,"6/8/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"7/19/2017, 8:00 PM",Juli Gould,-77.55,38.84,Spathius floridanus. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Davis Tract,0
Virginia,"2,795",YDT002: 1 atanycolus YDT008: 1 atanycolus YDT012: 1 S agrili YDT015: 1 S agrili 8 EAB total,0,Program,DT-YPT,"6/15/2017, 8:00 PM",0,0,0,0,0,2,Yellow Pan Traps,15,Yes,"7/19/2017, 8:00 PM",J. Gould,-77.55,38.84,Atanycolus confirmed. Spathius floridanus. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Davis Tract,0
Virginia,"2,796","YSL004: 1 T. planipennisi, YSL010: 1 Atanycolus, YSL012: 1 T. planipennisi, 5 EAB total",0,Program,SL-YPT,"6/20/2017, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,Yes,"7/19/2017, 8:00 PM",Juli Gould,-77.67,38.84,Not T. planipennisi. 1 Atanycolus. No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Davis Tract,0
New Hampshire,"3,315",,0,,MdwPnd2,"6/14/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/14/2017, 8:00 PM",Juli Gould,-71.41,43.41,,GarnasLaboratory,,0
New Hampshire,"3,317",,0,,kmblPnd2,"6/14/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/14/2017, 8:00 PM",Juli Gould,-71.58,43.08,,GarnasLaboratory,,0
New Hampshire,"3,315",,0,Research,Mdwpnd3,"6/21/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/21/2017, 8:00 PM",Juli Gould,-71.41,43.41,,GarnasLaboratory,Meadow Pond State Forest,0
New Hampshire,"3,123",,0,Program,NrthFld3,"6/21/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/21/2017, 8:00 PM",Juli Gould,-71.54,43.42,,GarnasLaboratory,Northfield,0
New Hampshire,,,0,,Gofftown3,"6/21/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/21/2017, 8:00 PM",Juli Gould,-71.56,43.05,,GarnasLaboratory,,0
New Hampshire,"3,315",,0,Research,MdwPnd4,"6/28/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/28/2017, 8:00 PM",Juli Gould,-71.41,43.41,,GarnasLaboratory,Meadow Pond State Forest,0
New Hampshire,"3,317",,0,Research,KmblPond4,"6/28/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/28/2017, 8:00 PM",Juli Gould,-71.58,43.08,,GarnasLaboratory,Kimball Pond,0
New Hampshire,"3,123",,0,Program,Nrtfield4,"6/28/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/28/2017, 8:00 PM",Juli Gould,-71.54,43.42,,GarnasLaboratory,Northfield,0
New Hampshire,,,0,,Gofftown4,"6/28/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"6/28/2017, 8:00 PM",Juli Gould,-71.56,43.05,,GarnasLaboratory,,0
New Hampshire,"3,315",,0,Research,MdwPnd5,"7/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"7/6/2017, 8:00 PM",Juli Gould,-71.41,43.41,,GarnasLaboratory,Meadow Pond State Forest,0
New Hampshire,"3,123",,0,Program,Nrthfld5,"7/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"7/5/2017, 8:00 PM",Juli Gould,-71.54,43.42,,GarnasLaboratory,Northfield,0
New Hampshire,"3,317",,0,Research,KmblPnd6,"7/11/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"7/30/2017, 8:00 PM",Juli Gould,-71.58,43.08,1 EAB,GarnasLaboratory,Kimball Pond,0
New Hampshire,"3,123",,0,Program,NthField6,"7/11/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.54,43.42,,GarnasLaboratory,Northfield,0
New Hampshire,"3,316",,0,Research,gofftwn6,"7/11/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.56,43.05,,GarnasLaboratory,Plimpton rd.,0
New Hampshire,"3,315",,0,Research,MdwPnd7,"7/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.41,43.41,,GarnasLaboratory,Meadow Pond State Forest,0
New Hampshire,"3,317",,0,Research,KmblPnd7,"7/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"7/26/2017, 8:00 PM",Juli Gould,-71.58,43.08,4 EAB,GarnasLaboratory,Kimball Pond,0
New Hampshire,"3,314",,0,Research,NthField7,"7/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.54,43.42,,GarnasLaboratory,Haggett Farm rd.,0
New Hampshire,"3,317",,0,Research,KmblPnd8,"7/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,"7/30/2017, 8:00 PM",Juli Gould,-71.58,43.08,1 EAB,GarnasLaboratory,Kimball Pond,0
New Hampshire,"3,314",,0,Research,NrtField8,"7/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.54,43.42,,GarnasLaboratory,Haggett Farm rd.,0
New Hampshire,"3,316",,0,Research,Gofftwn8,"7/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-71.56,43.05,,GarnasLaboratory,Plimpton rd.,0
Virginia,"2,792","YDT-005 1 Tetrastichus (shipped 7/20/17), YDT-008: 1 Tetrastichus (shipped 7/20/17), YDT-011: 1 Tetrastichus (shipped 11/1/17)",0,,DT-YPT,"6/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"7/19/2017, 8:00 PM",Juli Gould,-77.55,38.84,No exotic EAB parasitoids found (Juli Gould),tmcgonegal,,0
Missouri,"2,576",null,0,Program,Park-01,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-01,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-01,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-01,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-01,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-01,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.66,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-02,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-03,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",null,0,Program,Park-03,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic parasitoids recovered.,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-03,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-03,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-03,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-03,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-04,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-05,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-06,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.19,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,No exotic EAB parasitoids confirmed (Juli Gould),moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"8/29/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"9/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Missouri,"2,576",,0,Program,Park-07,"10/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,1,Yes,"11/19/2017, 7:00 PM",Juli Gould,-94.67,39.2,,moeab,Park University,0
Minnesota,"2,824",,0,Program,YPTLH,"6/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,824","Exact trap location: 44.92954675, -93.30337987",0,Program,YPTLH,"6/11/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"6/12/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824","Exact trap locations: YPT10 44.92954675,-93.30337987 YPT23 44.92946075,-93.30082549 YPT25 44.92944634,-93.30043607",0,Program,YPTLH,"6/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"6/19/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"6/25/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"6/26/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"7/4/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,,"Exact trap location: 44.08165522,-91.68850338",0,,YPTPI,"7/5/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-91.69,44.08,,cmallet,,0
Minnesota,"2,824",,0,Program,YPTLH,"7/9/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"7/10/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,825",,0,Program,YPTPI,"7/18/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"7/19/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,824",,0,Program,YPTLH,"7/23/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"7/24/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"7/31/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825","Exact trap location: 44.08165522,-91.68850338",0,Program,YPTPI,"8/2/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824","Exact trap location: 44.92940761,-93.30027086",0,Program,YPTLH,"8/6/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"2,825","both from YPT54: 44.08165522,-91.68850338",0,Program,YPTPI,"8/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-91.69,44.08,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Prairie Island,0
Minnesota,"2,824","Exact trap locations: ypt19 44.92947509,-93.30186149 ypt20 44.92946737,-93.30158673",0,Program,YPTLH,"8/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"2,824",,0,Program,YPTLH,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"8/16/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"8/20/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"8/23/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Prairie Island,0
Minnesota,"2,824","exact trap location: 44.92939672,-93.30074837",0,Program,YPTLH,"8/24/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,825","Exact trap location: 44.0818268,-91.68884981",0,Program,YPTPI,"8/27/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,"8/27/2017, 8:00 PM",,-91.69,44.08,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Prairie Island,0
Minnesota,"2,824",,0,Program,YPTLH,"8/30/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-93.3,44.93,,cmallet,Lake Harriet,0
Minnesota,"2,824","exact trap location: 44.92946075,-93.30082549",0,Program,YPTLH,"9/4/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"2,825","Exact trap location: 44.0819076,-91.6885836",0,Program,YPTPI,"9/7/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-91.69,44.08,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Prairie Island,0
Minnesota,"2,824","exact trap locations: ypt5 44.92926177,-93.30519615 ypt8 44.92953259,-93.30422871",0,Program,YPTLH,"9/11/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,Yes,,,-93.3,44.93,No exotic EAB parasitoids confirmed (Juli Gould),cmallet,Lake Harriet,0
Minnesota,"2,825",,0,Program,YPTPI,"9/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,30,No,,,-91.69,44.08,,cmallet,Prairie Island,0
Virginia,"2,796",YSL010: 1 Atanycolus,0,Program,SL-YPT,"6/29/2017, 8:00 PM",0,0,0,0,0,1,Yellow Pan Traps,15,Yes,"10/31/2017, 8:00 PM",Juli Gould,-77.67,38.84,"Atanycolus confirmed, No exotic EAB parasitoids found (Juli Gould)",tmcgonegal,Silver Lake,0
Virginia,"2,796",YSL010: 2 Atanycolus,0,Program,SL-YPT,"7/5/2017, 8:00 PM",0,0,0,0,0,2,Yellow Pan Traps,14,Yes,"10/31/2017, 8:00 PM",Juli Gould,-77.67,38.84,2 Atanycolous Juli Gould,tmcgonegal,Silver Lake,0
Virginia,"2,796",YSL004: 1 Tetrastichus YSL013: 1 Tetrastichus YSL002: 1 Spathius agrili YSL014: 1 Spathius agrili,0,Program,SL-YPT,"7/13/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"10/31/2017, 8:00 PM",Juli Gould,-77.67,38.84,"Spathius floridanus, Buprestis sp. No exotic EAB parasitoids found (Juli Gould)",tmcgonegal,Silver Lake,0
Virginia,"2,796",YSL004: 2 Tetrastichus,0,Program,SL-YPT,"7/20/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,Yes,"10/31/2017, 8:00 PM",Juli Gould,-77.67,38.84,No exotic EAB parasitoids found (Juli Gould),tmcgonegal,Silver Lake,0
Virginia,"2,796",YSL014: 2 Spathius agrili,0,Program,SL-YPT,"7/26/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,Yes,"10/31/2017, 8:00 PM",Juli Gould,-77.67,38.84,"Spathius floridanus, No exotic EAB parasitoids found (Juli Gould)",tmcgonegal,Silver Lake,0
Virginia,"2,796",,0,Program,SL-YPT,"8/1/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,15,No,,,-77.67,38.84,,tmcgonegal,Silver Lake,0
Virginia,"2,796",,0,Program,SL-YPT,"8/9/2017, 8:00 PM",0,0,0,0,0,0,Yellow Pan Traps,14,No,,,-77.67,38.84,,tmcgonegal,Silver Lake,0
